filepath,x1,y1,x2,y2,x1,y1,x2,y2,class_name
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115745.JPG,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153851.jpg,0.22625,0.37333333,0.25375,0.37333333,0.25375,0.39833334,0.22625,0.39833334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153851.jpg,0.6525,0.71666664,0.70625,0.71666664,0.70625,0.75333333,0.6525,0.75333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153851.jpg,0.24125,0.33,0.26125,0.33,0.26125,0.35333332,0.24125,0.35333332,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153851.jpg,0.29375,0.32666665,0.335,0.32666665,0.335,0.34666666,0.29375,0.34666666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154458_1.jpg,0.8425,0.49333334,0.86125,0.49333334,0.86125,0.5316667,0.8425,0.5316667,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154458_1.jpg,0.5575,0.38666666,0.6125,0.38666666,0.6125,0.45833334,0.5575,0.45833334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154458_1.jpg,0.61375,0.62166667,0.665,0.62166667,0.665,0.6766667,0.61375,0.6766667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092358.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_091852.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120202.JPG,0.4675,0.22333333,0.6025,0.22333333,0.6025,0.77666664,0.4675,0.77666664,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092119.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092330_1.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092255.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154416.jpg,0.61625,0.415,0.66375,0.415,0.66375,0.485,0.61625,0.485,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154416.jpg,0.84625,0.5733333,0.85875,0.5733333,0.85875,0.605,0.84625,0.605,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154416.jpg,0.665,0.64166665,0.71,0.64166665,0.71,0.6983333,0.665,0.6983333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154511.jpg,0.7725,0.49166667,0.82875,0.49166667,0.82875,0.54333335,0.7725,0.54333335,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154511.jpg,0.8825,0.25166667,0.9125,0.25166667,0.9125,0.27333334,0.8825,0.27333334,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154511.jpg,0.6,0.33166668,0.66125,0.33166668,0.66125,0.39,0.6,0.39,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092229_1.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154322.jpg,0.6925,0.45666668,0.76875,0.45666668,0.76875,0.52,0.6925,0.52,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154121.jpg,0.1375,0.42,0.16625,0.42,0.16625,0.45833334,0.1375,0.45833334,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154121.jpg,0.16625,0.395,0.19625,0.395,0.19625,0.41666666,0.16625,0.41666666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154121.jpg,0.82375,0.53333336,0.865,0.53333336,0.865,0.57666665,0.82375,0.57666665,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154121.jpg,0.23625,0.335,0.29,0.335,0.29,0.37666667,0.23625,0.37666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154121.jpg,0.18625,0.45833334,0.2225,0.45833334,0.2225,0.49666667,0.18625,0.49666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162615.jpg,0.2075,0.25833333,0.4125,0.25833333,0.4125,0.38166666,0.2075,0.38166666,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162615.jpg,0.1975,0.75166667,0.9075,0.75166667,0.9075,0.93833333,0.1975,0.93833333,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162615.jpg,0.4175,0.245,0.535,0.245,0.535,0.375,0.4175,0.375,Broken
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162615.jpg,0.53875,0.245,0.73125,0.245,0.73125,0.38,0.53875,0.38,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162615.jpg,0.735,0.275,0.8575,0.275,0.8575,0.37833333,0.735,0.37833333,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153859_1.jpg,0.35625,0.26,0.39375,0.26,0.39375,0.28333333,0.35625,0.28333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153859_1.jpg,0.695,0.62333333,0.75125,0.62333333,0.75125,0.65833336,0.695,0.65833336,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153859_1.jpg,0.30125,0.24333334,0.32125,0.24333334,0.32125,0.25833333,0.30125,0.25833333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153859_1.jpg,0.27625,0.25666666,0.3025,0.25666666,0.3025,0.28,0.27625,0.28,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153936.jpg,0.53125,0.5783333,0.60375,0.5783333,0.60375,0.6483333,0.53125,0.6483333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153954.jpg,0.45875,0.44666666,0.51,0.44666666,0.51,0.495,0.45875,0.495,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153954.jpg,0.3275,0.595,0.3575,0.595,0.3575,0.66333336,0.3275,0.66333336,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153954.jpg,0.51875,0.42833334,0.535,0.42833334,0.535,0.45333335,0.51875,0.45333335,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153954.jpg,0.38875,0.6433333,0.45125,0.6433333,0.45125,0.68666667,0.38875,0.68666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153954.jpg,0.3675,0.5466667,0.405,0.5466667,0.405,0.5883333,0.3675,0.5883333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154040.jpg,0.1325,0.45666668,0.15625,0.45666668,0.15625,0.495,0.1325,0.495,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154040.jpg,0.7575,0.55333334,0.79125,0.55333334,0.79125,0.595,0.7575,0.595,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154040.jpg,0.17375,0.48833334,0.2125,0.48833334,0.2125,0.5233333,0.17375,0.5233333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154040.jpg,0.22625,0.37833333,0.28,0.37833333,0.28,0.42,0.22625,0.42,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154040.jpg,0.16,0.41666666,0.19625,0.41666666,0.19625,0.45833334,0.16,0.45833334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120115.JPG,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092405.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092126.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120209.JPG,0.475,0.43666667,0.605,0.43666667,0.605,0.83666664,0.475,0.83666664,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154442.jpg,0.5625,0.285,0.61375,0.285,0.61375,0.34,0.5625,0.34,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154442.jpg,0.6225,0.47666666,0.67375,0.47666666,0.67375,0.52666664,0.6225,0.52666664,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154442.jpg,0.83625,0.375,0.85625,0.375,0.85625,0.41666666,0.83625,0.41666666,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092043.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154043_1.jpg,0.1075,0.40666667,0.1475,0.40666667,0.1475,0.43166667,0.1075,0.43166667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154043_1.jpg,0.125,0.47666666,0.17,0.47666666,0.17,0.5133333,0.125,0.5133333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154043_1.jpg,0.725,0.56333333,0.76125,0.56333333,0.76125,0.605,0.725,0.605,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154043_1.jpg,0.075,0.43166667,0.1025,0.43166667,0.1025,0.47666666,0.075,0.47666666,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154043_1.jpg,0.18625,0.35666665,0.24625,0.35666665,0.24625,0.39,0.18625,0.39,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162653.jpg,0.00375,0.57,0.99875,0.57,0.99875,0.9583333,0.00375,0.9583333,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153919.jpg,0.45555556,0.115,0.50222224,0.115,0.50222224,0.15833333,0.45555556,0.15833333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153919.jpg,0.36,0.043333333,0.39777777,0.043333333,0.39777777,0.06333333,0.36,0.06333333,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153919.jpg,0.33555555,0.083333336,0.37555555,0.083333336,0.37555555,0.11666667,0.33555555,0.11666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153919.jpg,0.39777777,0.058333334,0.4288889,0.058333334,0.4288889,0.085,0.39777777,0.085,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153919.jpg,0.42,0.67333335,0.47111112,0.67333335,0.47111112,0.71666664,0.42,0.71666664,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153930.jpg,0.3311111,0.51666665,0.41111112,0.51666665,0.41111112,0.5833333,0.3311111,0.5833333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154111.jpg,0.2075,0.31333333,0.24,0.31333333,0.24,0.34166667,0.2075,0.34166667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154111.jpg,0.1875,0.34166667,0.2025,0.34166667,0.2025,0.37666667,0.1875,0.37666667,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154111.jpg,0.775,0.425,0.81375,0.425,0.81375,0.465,0.775,0.465,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154111.jpg,0.26875,0.27333334,0.31375,0.27333334,0.31375,0.305,0.26875,0.305,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154111.jpg,0.22125,0.37666667,0.25625,0.37666667,0.25625,0.40166667,0.22125,0.40166667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/wheelhub2/15560881690391212133005905505852_-_margi_anto.jpg,0.395,0.5822222,0.54,0.5822222,0.54,0.81333333,0.395,0.81333333,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/wheelhub2/15560881690391212133005905505852_-_margi_anto.jpg,0.57125,0.5644444,0.725,0.5644444,0.725,0.80444443,0.57125,0.80444443,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153922.jpg,0.42444444,0.123333335,0.4488889,0.123333335,0.4488889,0.14666666,0.42444444,0.14666666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153922.jpg,0.47555557,0.17666666,0.5222222,0.17666666,0.5222222,0.22666667,0.47555557,0.22666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153922.jpg,0.38,0.10166667,0.42222223,0.10166667,0.42222223,0.125,0.38,0.125,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153922.jpg,0.43555555,0.7216667,0.48666668,0.7216667,0.48666668,0.76166666,0.43555555,0.76166666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153922.jpg,0.35777777,0.14166667,0.3911111,0.14166667,0.3911111,0.18,0.35777777,0.18,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120107.JPG,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120238.JPG,0.49125,0.40833333,0.62375,0.40833333,0.62375,0.68666667,0.49125,0.68666667,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154048.jpg,0.35777777,0.865,0.40222222,0.865,0.40222222,0.91,0.35777777,0.91,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154048.jpg,0.40444446,0.92,0.44,0.92,0.44,0.9533333,0.40444446,0.9533333,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154048.jpg,0.32666665,0.75,0.36222222,0.75,0.36222222,0.82,0.32666665,0.82,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154048.jpg,0.5733333,0.265,0.6111111,0.265,0.6111111,0.29666665,0.5733333,0.29666665,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154048.jpg,0.4511111,0.8383333,0.4911111,0.8383333,0.4911111,0.8883333,0.4511111,0.8883333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160930.jpg,0.49333334,0.5566667,0.57555556,0.5566667,0.57555556,0.62,0.49333334,0.62,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154044.jpg,0.10125,0.4,0.13625,0.4,0.13625,0.43333334,0.10125,0.43333334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154044.jpg,0.18,0.35333332,0.24,0.35333332,0.24,0.39166668,0.18,0.39166668,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154044.jpg,0.7175,0.565,0.75125,0.565,0.75125,0.6,0.7175,0.6,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154044.jpg,0.1225,0.46833333,0.1625,0.46833333,0.1625,0.515,0.1225,0.515,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154044.jpg,0.0675,0.425,0.1,0.425,0.1,0.475,0.0675,0.475,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115841.JPG,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120038.JPG,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154425.jpg,0.6911111,0.31,0.75333333,0.31,0.75333333,0.35,0.6911111,0.35,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154425.jpg,0.45777777,0.35333332,0.52444446,0.35333332,0.52444446,0.39333335,0.45777777,0.39333335,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190705_173524.jpg,0.5422222,0.005,0.78444445,0.005,0.78444445,0.21333334,0.5422222,0.21333334,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190705_173524.jpg,0.5177778,0.215,0.6933333,0.215,0.6933333,0.485,0.5177778,0.485,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190705_173524.jpg,0.46222222,0.70166665,0.63555557,0.70166665,0.63555557,0.90833336,0.46222222,0.90833336,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190705_173524.jpg,0.4888889,0.48833334,0.66888887,0.48833334,0.66888887,0.7,0.4888889,0.7,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154406.jpg,0.36222222,0.57166666,0.4311111,0.57166666,0.4311111,0.635,0.36222222,0.635,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154406.jpg,0.52,0.85333335,0.56666666,0.85333335,0.56666666,0.87666667,0.52,0.87666667,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154406.jpg,0.6111111,0.515,0.67777777,0.515,0.67777777,0.5733333,0.6111111,0.5733333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154115.jpg,0.2425,0.33166668,0.2725,0.33166668,0.2725,0.36833334,0.2425,0.36833334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154115.jpg,0.775,0.395,0.80875,0.395,0.80875,0.43666667,0.775,0.43666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154115.jpg,0.2225,0.27166668,0.2525,0.27166668,0.2525,0.30333334,0.2225,0.30333334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154115.jpg,0.285,0.235,0.3275,0.235,0.3275,0.26333332,0.285,0.26333332,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154115.jpg,0.2,0.30333334,0.2225,0.30333334,0.2225,0.335,0.2,0.335,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092135.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154420.jpg,0.40888888,0.32333332,0.47555557,0.32333332,0.47555557,0.37,0.40888888,0.37,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154420.jpg,0.63555557,0.285,0.6933333,0.285,0.6933333,0.32333332,0.63555557,0.32333332,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092106.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154032.jpg,0.08,0.45,0.12888889,0.45,0.12888889,0.475,0.08,0.475,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154032.jpg,0.74666667,0.56333333,0.7911111,0.56333333,0.7911111,0.5883333,0.74666667,0.5883333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154032.jpg,0.037777778,0.42166665,0.064444445,0.42166665,0.064444445,0.445,0.037777778,0.445,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154032.jpg,0.075555556,0.405,0.11111111,0.405,0.11111111,0.42333335,0.075555556,0.42333335,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154032.jpg,0.15555556,0.38,0.22222222,0.38,0.22222222,0.41,0.15555556,0.41,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154407.jpg,0.47777778,0.42666668,0.52666664,0.42666668,0.52666664,0.44833332,0.47777778,0.44833332,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154407.jpg,0.36888888,0.5783333,0.44,0.5783333,0.44,0.63166666,0.36888888,0.63166666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154407.jpg,0.5311111,0.8466667,0.5644444,0.8466667,0.5644444,0.87333333,0.5311111,0.87333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154407.jpg,0.61333334,0.52,0.68,0.52,0.68,0.58,0.61333334,0.58,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092223.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162158.jpg,0.5375,0.27833334,0.66875,0.27833334,0.66875,0.41666666,0.5375,0.41666666,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162158.jpg,0.44,0.84,0.51,0.84,0.51,0.9116667,0.44,0.9116667,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_091928.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154434.jpg,0.5675,0.5,0.62125,0.5,0.62125,0.54833335,0.5675,0.54833335,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154434.jpg,0.78375,0.43833333,0.8075,0.43833333,0.8075,0.47666666,0.78375,0.47666666,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154434.jpg,0.43125,0.435,0.4525,0.435,0.4525,0.46166667,0.43125,0.46166667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154434.jpg,0.51625,0.35,0.56875,0.35,0.56875,0.395,0.51625,0.395,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190705_173538.jpg,0.83,0.225,0.965,0.225,0.965,0.305,0.83,0.305,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190705_173538.jpg,0.61,0.41,0.72125,0.41,0.72125,0.55833334,0.61,0.55833334,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190705_173538.jpg,0.185,0.54,0.36375,0.54,0.36375,0.61833334,0.185,0.61833334,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190705_173538.jpg,0.1125,0.12,0.185,0.12,0.185,0.5566667,0.1125,0.5566667,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190705_173538.jpg,0.49875,0.475,0.60375,0.475,0.60375,0.64666665,0.49875,0.64666665,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190705_173538.jpg,0.73125,0.3,0.8275,0.3,0.8275,0.445,0.73125,0.445,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120302.JPG,0.5,0.31333333,0.64375,0.31333333,0.64375,0.83,0.5,0.83,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154106.jpg,0.15375,0.335,0.17125,0.335,0.17125,0.37166667,0.15375,0.37166667,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154106.jpg,0.77125,0.42,0.81625,0.42,0.81625,0.455,0.77125,0.455,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154106.jpg,0.1875,0.37,0.22,0.37,0.22,0.39833334,0.1875,0.39833334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154106.jpg,0.245,0.28,0.29,0.28,0.29,0.30833334,0.245,0.30833334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154106.jpg,0.17625,0.315,0.2075,0.315,0.2075,0.345,0.17625,0.345,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154312.jpg,0.55875,0.32333332,0.645,0.32333332,0.645,0.39166668,0.55875,0.39166668,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154313.jpg,0.58,0.30833334,0.675,0.30833334,0.675,0.37833333,0.58,0.37833333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092404_1.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162631.jpg,0.3075,0.45666668,0.99625,0.45666668,0.99625,0.5516667,0.3075,0.5516667,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154423.jpg,0.43555555,0.33666667,0.50222224,0.33666667,0.50222224,0.38,0.43555555,0.38,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154423.jpg,0.5422222,0.42833334,0.5777778,0.42833334,0.5777778,0.45333335,0.5422222,0.45333335,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154423.jpg,0.61333334,0.16666667,0.6533333,0.16666667,0.6533333,0.18333334,0.61333334,0.18333334,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154423.jpg,0.66444445,0.295,0.72444445,0.295,0.72444445,0.33666667,0.66444445,0.33666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_155749.jpg,0.72,0.61833334,0.85,0.61833334,0.85,0.7216667,0.72,0.7216667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092100.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092229.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092254_1.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092257.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154437.jpg,0.4475,0.41666666,0.47375,0.41666666,0.47375,0.45166665,0.4475,0.45166665,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154437.jpg,0.5875,0.48333332,0.6375,0.48333332,0.6375,0.53,0.5875,0.53,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154437.jpg,0.7875,0.40666667,0.81125,0.40666667,0.81125,0.44333333,0.7875,0.44333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154437.jpg,0.52375,0.31833333,0.575,0.31833333,0.575,0.37,0.52375,0.37,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160754.jpg,0.36666667,0.5133333,0.46,0.5133333,0.46,0.56333333,0.36666667,0.56333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160754.jpg,0.4888889,0.5083333,0.5555556,0.5083333,0.5555556,0.545,0.4888889,0.545,Dent
